Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Test_Result,Failure_Code,Pattern_ID,Timing_ns,Temperature_C
1569,LOT_ATPG10,W01,D0008,1.11,1.31,PASS,NA,PAT_SCAN_009,0.762,25
1570,LOT_ATPG10,W01,D0008,1.11,1.37,PASS,NA,PAT_SCAN_004,0.718,25
1571,LOT_ATPG10,W01,D0008,1.11,1.43,PASS,NA,PAT_SCAN_007,0.715,25
1572,LOT_ATPG10,W01,D0008,1.11,1.49,PASS,NA,PAT_SCAN_005,0.646,25
1573,LOT_ATPG10,W01,D0008,1.11,1.56,PASS,NA,PAT_SCAN_005,0.649,25
1574,LOT_ATPG10,W01,D0008,1.11,1.62,PASS,NA,PAT_SCAN_007,0.617,25
1575,LOT_ATPG10,W01,D0008,1.11,1.68,PASS,NA,PAT_SCAN_006,0.623,25
1576,LOT_ATPG10,W01,D0008,1.11,1.75,PASS,NA,PAT_SCAN_004,0.568,25
1577,LOT_ATPG10,W01,D0008,1.11,1.81,PASS,NA,PAT_SCAN_007,0.557,25
1578,LOT_ATPG10,W01,D0008,1.11,1.87,PASS,NA,PAT_SCAN_002,0.545,25
1579,LOT_ATPG10,W01,D0008,1.11,1.94,PASS,NA,PAT_SCAN_004,0.524,25
1580,LOT_ATPG10,W01,D0008,1.11,2.0,PASS,NA,PAT_SCAN_005,0.5,25
1581,LOT_ATPG10,W01,D0008,1.15,0.8,PASS,NA,PAT_SCAN_009,1.252,25
1582,LOT_ATPG10,W01,D0008,1.15,0.86,PASS,NA,PAT_SCAN_007,1.138,25
1583,LOT_ATPG10,W01,D0008,1.15,0.93,PASS,NA,PAT_SCAN_010,1.125,25
1584,LOT_ATPG10,W01,D0008,1.15,0.99,PASS,NA,PAT_SCAN_007,1.023,25
1585,LOT_ATPG10,W01,D0008,1.15,1.05,PASS,NA,PAT_SCAN_008,0.92,25
1586,LOT_ATPG10,W01,D0008,1.15,1.12,PASS,NA,PAT_SCAN_005,0.874,25
1587,LOT_ATPG10,W01,D0008,1.15,1.18,PASS,NA,PAT_SCAN_002,0.863,25
1588,LOT_ATPG10,W01,D0008,1.15,1.24,PASS,NA,PAT_SCAN_004,0.8,25
1589,LOT_ATPG10,W01,D0008,1.15,1.31,PASS,NA,PAT_SCAN_005,0.74,25
1590,LOT_ATPG10,W01,D0008,1.15,1.37,PASS,NA,PAT_SCAN_003,0.74,25
1591,LOT_ATPG10,W01,D0008,1.15,1.43,PASS,NA,PAT_SCAN_008,0.695,25
1592,LOT_ATPG10,W01,D0008,1.15,1.49,PASS,NA,PAT_SCAN_005,0.64,25
1593,LOT_ATPG10,W01,D0008,1.15,1.56,PASS,NA,PAT_SCAN_009,0.635,25
1594,LOT_ATPG10,W01,D0008,1.15,1.62,PASS,NA,PAT_SCAN_009,0.632,25
1595,LOT_ATPG10,W01,D0008,1.15,1.68,PASS,NA,PAT_SCAN_010,0.568,25
1596,LOT_ATPG10,W01,D0008,1.15,1.75,PASS,NA,PAT_SCAN_002,0.564,25
1597,LOT_ATPG10,W01,D0008,1.15,1.81,PASS,NA,PAT_SCAN_004,0.533,25
1598,LOT_ATPG10,W01,D0008,1.15,1.87,PASS,NA,PAT_SCAN_002,0.539,25
1599,LOT_ATPG10,W01,D0008,1.15,1.94,PASS,NA,PAT_SCAN_004,0.541,25
1600,LOT_ATPG10,W01,D0008,1.15,2.0,PASS,NA,PAT_SCAN_001,0.481,25
1601,LOT_ATPG10,W01,D0009,0.75,0.8,FAIL,FREQ_MARGIN,PAT_SCAN_002,1.254,25
1602,LOT_ATPG10,W01,D0009,0.75,0.86,FAIL,FREQ_MARGIN,PAT_SCAN_010,1.152,25
1603,LOT_ATPG10,W01,D0009,0.75,0.93,FAIL,TIMING,PAT_SCAN_003,1.082,25
1604,LOT_ATPG10,W01,D0009,0.75,0.99,FAIL,FREQ_MARGIN,PAT_SCAN_006,1.027,25
1605,LOT_ATPG10,W01,D0009,0.75,1.05,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.943,25
1606,LOT_ATPG10,W01,D0009,0.75,1.12,FAIL,TIMING,PAT_SCAN_007,0.901,25
1607,LOT_ATPG10,W01,D0009,0.75,1.18,FAIL,TIMING,PAT_SCAN_007,0.888,25
1608,LOT_ATPG10,W01,D0009,0.75,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.817,25
1609,LOT_ATPG10,W01,D0009,0.75,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.747,25
1610,LOT_ATPG10,W01,D0009,0.75,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.73,25
1611,LOT_ATPG10,W01,D0009,0.75,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.726,25
1612,LOT_ATPG10,W01,D0009,0.75,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.705,25
1613,LOT_ATPG10,W01,D0009,0.75,1.56,FAIL,TIMING,PAT_SCAN_003,0.626,25
1614,LOT_ATPG10,W01,D0009,0.75,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.582,25
1615,LOT_ATPG10,W01,D0009,0.75,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.608,25
1616,LOT_ATPG10,W01,D0009,0.75,1.75,FAIL,TIMING,PAT_SCAN_007,0.586,25
1617,LOT_ATPG10,W01,D0009,0.75,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.512,25
1618,LOT_ATPG10,W01,D0009,0.75,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.537,25
1619,LOT_ATPG10,W01,D0009,0.75,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.496,25
1620,LOT_ATPG10,W01,D0009,0.75,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.501,25
1621,LOT_ATPG10,W01,D0009,0.79,0.8,PASS,NA,PAT_SCAN_004,1.281,25
1622,LOT_ATPG10,W01,D0009,0.79,0.86,PASS,NA,PAT_SCAN_001,1.155,25
1623,LOT_ATPG10,W01,D0009,0.79,0.93,FAIL,FREQ_MARGIN,PAT_SCAN_008,1.057,25
1624,LOT_ATPG10,W01,D0009,0.79,0.99,FAIL,FREQ_MARGIN,PAT_SCAN_002,1.042,25
1625,LOT_ATPG10,W01,D0009,0.79,1.05,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.977,25
1626,LOT_ATPG10,W01,D0009,0.79,1.12,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.881,25
1627,LOT_ATPG10,W01,D0009,0.79,1.18,FAIL,TIMING,PAT_SCAN_007,0.832,25
1628,LOT_ATPG10,W01,D0009,0.79,1.24,FAIL,TIMING,PAT_SCAN_003,0.779,25
1629,LOT_ATPG10,W01,D0009,0.79,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.751,25
1630,LOT_ATPG10,W01,D0009,0.79,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.746,25
1631,LOT_ATPG10,W01,D0009,0.79,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.709,25
1632,LOT_ATPG10,W01,D0009,0.79,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.683,25
1633,LOT_ATPG10,W01,D0009,0.79,1.56,FAIL,TIMING,PAT_SCAN_007,0.641,25
1634,LOT_ATPG10,W01,D0009,0.79,1.62,FAIL,TIMING,PAT_SCAN_007,0.643,25
1635,LOT_ATPG10,W01,D0009,0.79,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.609,25
1636,LOT_ATPG10,W01,D0009,0.79,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.599,25
1637,LOT_ATPG10,W01,D0009,0.79,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.565,25
1638,LOT_ATPG10,W01,D0009,0.79,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.518,25
1639,LOT_ATPG10,W01,D0009,0.79,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.484,25
1640,LOT_ATPG10,W01,D0009,0.79,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.485,25
1641,LOT_ATPG10,W01,D0009,0.84,0.8,PASS,NA,PAT_SCAN_007,1.248,25
1642,LOT_ATPG10,W01,D0009,0.84,0.86,PASS,NA,PAT_SCAN_006,1.142,25
1643,LOT_ATPG10,W01,D0009,0.84,0.93,PASS,NA,PAT_SCAN_007,1.084,25
1644,LOT_ATPG10,W01,D0009,0.84,0.99,PASS,NA,PAT_SCAN_010,1.032,25
1645,LOT_ATPG10,W01,D0009,0.84,1.05,PASS,NA,PAT_SCAN_005,1.0,25
1646,LOT_ATPG10,W01,D0009,0.84,1.12,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.904,25
1647,LOT_ATPG10,W01,D0009,0.84,1.18,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.828,25
1648,LOT_ATPG10,W01,D0009,0.84,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.797,25
1649,LOT_ATPG10,W01,D0009,0.84,1.31,FAIL,TIMING,PAT_SCAN_003,0.755,25
1650,LOT_ATPG10,W01,D0009,0.84,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.731,25
1651,LOT_ATPG10,W01,D0009,0.84,1.43,FAIL,TIMING,PAT_SCAN_003,0.701,25
1652,LOT_ATPG10,W01,D0009,0.84,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.668,25
1653,LOT_ATPG10,W01,D0009,0.84,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.647,25
1654,LOT_ATPG10,W01,D0009,0.84,1.62,FAIL,TIMING,PAT_SCAN_007,0.634,25
1655,LOT_ATPG10,W01,D0009,0.84,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.619,25
1656,LOT_ATPG10,W01,D0009,0.84,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.535,25
1657,LOT_ATPG10,W01,D0009,0.84,1.81,FAIL,TIMING,PAT_SCAN_003,0.538,25
1658,LOT_ATPG10,W01,D0009,0.84,1.87,FAIL,TIMING,PAT_SCAN_003,0.534,25
1659,LOT_ATPG10,W01,D0009,0.84,1.94,FAIL,TIMING,PAT_SCAN_007,0.532,25
1660,LOT_ATPG10,W01,D0009,0.84,2.0,FAIL,TIMING,PAT_SCAN_007,0.509,25
1661,LOT_ATPG10,W01,D0009,0.88,0.8,PASS,NA,PAT_SCAN_001,1.239,25
1662,LOT_ATPG10,W01,D0009,0.88,0.86,PASS,NA,PAT_SCAN_009,1.132,25
1663,LOT_ATPG10,W01,D0009,0.88,0.93,PASS,NA,PAT_SCAN_008,1.099,25
1664,LOT_ATPG10,W01,D0009,0.88,0.99,PASS,NA,PAT_SCAN_007,1.022,25
1665,LOT_ATPG10,W01,D0009,0.88,1.05,PASS,NA,PAT_SCAN_007,0.96,25
1666,LOT_ATPG10,W01,D0009,0.88,1.12,PASS,NA,PAT_SCAN_007,0.898,25
1667,LOT_ATPG10,W01,D0009,0.88,1.18,PASS,NA,PAT_SCAN_003,0.852,25
1668,LOT_ATPG10,W01,D0009,0.88,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.792,25
1669,LOT_ATPG10,W01,D0009,0.88,1.31,FAIL,TIMING,PAT_SCAN_003,0.779,25
1670,LOT_ATPG10,W01,D0009,0.88,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.717,25
1671,LOT_ATPG10,W01,D0009,0.88,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.676,25
1672,LOT_ATPG10,W01,D0009,0.88,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.689,25
1673,LOT_ATPG10,W01,D0009,0.88,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.658,25
1674,LOT_ATPG10,W01,D0009,0.88,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.6,25
1675,LOT_ATPG10,W01,D0009,0.88,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.602,25
1676,LOT_ATPG10,W01,D0009,0.88,1.75,FAIL,TIMING,PAT_SCAN_007,0.577,25
1677,LOT_ATPG10,W01,D0009,0.88,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.524,25
1678,LOT_ATPG10,W01,D0009,0.88,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.528,25
1679,LOT_ATPG10,W01,D0009,0.88,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.551,25
1680,LOT_ATPG10,W01,D0009,0.88,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.523,25
1681,LOT_ATPG10,W01,D0009,0.93,0.8,PASS,NA,PAT_SCAN_005,1.226,25
1682,LOT_ATPG10,W01,D0009,0.93,0.86,PASS,NA,PAT_SCAN_009,1.189,25
1683,LOT_ATPG10,W01,D0009,0.93,0.93,PASS,NA,PAT_SCAN_004,1.059,25
1684,LOT_ATPG10,W01,D0009,0.93,0.99,PASS,NA,PAT_SCAN_010,1.027,25
1685,LOT_ATPG10,W01,D0009,0.93,1.05,PASS,NA,PAT_SCAN_005,0.979,25
1686,LOT_ATPG10,W01,D0009,0.93,1.12,PASS,NA,PAT_SCAN_007,0.919,25
1687,LOT_ATPG10,W01,D0009,0.93,1.18,PASS,NA,PAT_SCAN_003,0.856,25
1688,LOT_ATPG10,W01,D0009,0.93,1.24,PASS,NA,PAT_SCAN_010,0.826,25
1689,LOT_ATPG10,W01,D0009,0.93,1.31,PASS,NA,PAT_SCAN_010,0.747,25
1690,LOT_ATPG10,W01,D0009,0.93,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.744,25
1691,LOT_ATPG10,W01,D0009,0.93,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.716,25
1692,LOT_ATPG10,W01,D0009,0.93,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.695,25
1693,LOT_ATPG10,W01,D0009,0.93,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.652,25
1694,LOT_ATPG10,W01,D0009,0.93,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.621,25
1695,LOT_ATPG10,W01,D0009,0.93,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.642,25
1696,LOT_ATPG10,W01,D0009,0.93,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.573,25
1697,LOT_ATPG10,W01,D0009,0.93,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.547,25
1698,LOT_ATPG10,W01,D0009,0.93,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.514,25
1699,LOT_ATPG10,W01,D0009,0.93,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.548,25
1700,LOT_ATPG10,W01,D0009,0.93,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.497,25
1701,LOT_ATPG10,W01,D0009,0.97,0.8,PASS,NA,PAT_SCAN_010,1.251,25
1702,LOT_ATPG10,W01,D0009,0.97,0.86,PASS,NA,PAT_SCAN_006,1.133,25
1703,LOT_ATPG10,W01,D0009,0.97,0.93,PASS,NA,PAT_SCAN_004,1.085,25
1704,LOT_ATPG10,W01,D0009,0.97,0.99,PASS,NA,PAT_SCAN_007,0.986,25
1705,LOT_ATPG10,W01,D0009,0.97,1.05,PASS,NA,PAT_SCAN_004,0.912,25
1706,LOT_ATPG10,W01,D0009,0.97,1.12,PASS,NA,PAT_SCAN_010,0.855,25
1707,LOT_ATPG10,W01,D0009,0.97,1.18,PASS,NA,PAT_SCAN_004,0.821,25
1708,LOT_ATPG10,W01,D0009,0.97,1.24,PASS,NA,PAT_SCAN_005,0.791,25
1709,LOT_ATPG10,W01,D0009,0.97,1.31,PASS,NA,PAT_SCAN_006,0.775,25
1710,LOT_ATPG10,W01,D0009,0.97,1.37,PASS,NA,PAT_SCAN_009,0.692,25
1711,LOT_ATPG10,W01,D0009,0.97,1.43,PASS,NA,PAT_SCAN_009,0.735,25
1712,LOT_ATPG10,W01,D0009,0.97,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.705,25
1713,LOT_ATPG10,W01,D0009,0.97,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.622,25
1714,LOT_ATPG10,W01,D0009,0.97,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.62,25
1715,LOT_ATPG10,W01,D0009,0.97,1.68,FAIL,TIMING,PAT_SCAN_003,0.623,25
1716,LOT_ATPG10,W01,D0009,0.97,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.56,25
1717,LOT_ATPG10,W01,D0009,0.97,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.562,25
1718,LOT_ATPG10,W01,D0009,0.97,1.87,FAIL,TIMING,PAT_SCAN_007,0.541,25
1719,LOT_ATPG10,W01,D0009,0.97,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.506,25
1720,LOT_ATPG10,W01,D0009,0.97,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.472,25
1721,LOT_ATPG10,W01,D0009,1.02,0.8,PASS,NA,PAT_SCAN_010,1.258,25
1722,LOT_ATPG10,W01,D0009,1.02,0.86,PASS,NA,PAT_SCAN_008,1.172,25
1723,LOT_ATPG10,W01,D0009,1.02,0.93,PASS,NA,PAT_SCAN_003,1.039,25
1724,LOT_ATPG10,W01,D0009,1.02,0.99,PASS,NA,PAT_SCAN_006,0.992,25
1725,LOT_ATPG10,W01,D0009,1.02,1.05,PASS,NA,PAT_SCAN_009,0.915,25
1726,LOT_ATPG10,W01,D0009,1.02,1.12,PASS,NA,PAT_SCAN_007,0.901,25
1727,LOT_ATPG10,W01,D0009,1.02,1.18,PASS,NA,PAT_SCAN_009,0.858,25
1728,LOT_ATPG10,W01,D0009,1.02,1.24,PASS,NA,PAT_SCAN_004,0.821,25
1729,LOT_ATPG10,W01,D0009,1.02,1.31,PASS,NA,PAT_SCAN_009,0.745,25
1730,LOT_ATPG10,W01,D0009,1.02,1.37,PASS,NA,PAT_SCAN_009,0.736,25
1731,LOT_ATPG10,W01,D0009,1.02,1.43,PASS,NA,PAT_SCAN_003,0.71,25
1732,LOT_ATPG10,W01,D0009,1.02,1.49,PASS,NA,PAT_SCAN_002,0.637,25
1733,LOT_ATPG10,W01,D0009,1.02,1.56,PASS,NA,PAT_SCAN_007,0.646,25
1734,LOT_ATPG10,W01,D0009,1.02,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.632,25
1735,LOT_ATPG10,W01,D0009,1.02,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.643,25
1736,LOT_ATPG10,W01,D0009,1.02,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.574,25
1737,LOT_ATPG10,W01,D0009,1.02,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.548,25
1738,LOT_ATPG10,W01,D0009,1.02,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.547,25
1739,LOT_ATPG10,W01,D0009,1.02,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.528,25
1740,LOT_ATPG10,W01,D0009,1.02,2.0,FAIL,TIMING,PAT_SCAN_003,0.491,25
1741,LOT_ATPG10,W01,D0009,1.06,0.8,PASS,NA,PAT_SCAN_007,1.223,25
1742,LOT_ATPG10,W01,D0009,1.06,0.86,PASS,NA,PAT_SCAN_006,1.194,25
1743,LOT_ATPG10,W01,D0009,1.06,0.93,PASS,NA,PAT_SCAN_005,1.074,25
1744,LOT_ATPG10,W01,D0009,1.06,0.99,PASS,NA,PAT_SCAN_007,0.972,25
1745,LOT_ATPG10,W01,D0009,1.06,1.05,PASS,NA,PAT_SCAN_002,0.928,25
1746,LOT_ATPG10,W01,D0009,1.06,1.12,PASS,NA,PAT_SCAN_007,0.894,25
1747,LOT_ATPG10,W01,D0009,1.06,1.18,PASS,NA,PAT_SCAN_004,0.813,25
1748,LOT_ATPG10,W01,D0009,1.06,1.24,PASS,NA,PAT_SCAN_003,0.809,25
1749,LOT_ATPG10,W01,D0009,1.06,1.31,PASS,NA,PAT_SCAN_001,0.742,25
1750,LOT_ATPG10,W01,D0009,1.06,1.37,PASS,NA,PAT_SCAN_006,0.702,25
1751,LOT_ATPG10,W01,D0009,1.06,1.43,PASS,NA,PAT_SCAN_003,0.698,25
1752,LOT_ATPG10,W01,D0009,1.06,1.49,PASS,NA,PAT_SCAN_009,0.694,25
1753,LOT_ATPG10,W01,D0009,1.06,1.56,PASS,NA,PAT_SCAN_005,0.634,25
1754,LOT_ATPG10,W01,D0009,1.06,1.62,PASS,NA,PAT_SCAN_003,0.648,25
1755,LOT_ATPG10,W01,D0009,1.06,1.68,PASS,NA,PAT_SCAN_009,0.611,25
1756,LOT_ATPG10,W01,D0009,1.06,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.584,25
1757,LOT_ATPG10,W01,D0009,1.06,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.606,25
1758,LOT_ATPG10,W01,D0009,1.06,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.539,25
1759,LOT_ATPG10,W01,D0009,1.06,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.496,25
1760,LOT_ATPG10,W01,D0009,1.06,2.0,FAIL,TIMING,PAT_SCAN_003,0.518,25
1761,LOT_ATPG10,W01,D0009,1.11,0.8,PASS,NA,PAT_SCAN_007,1.285,25
1762,LOT_ATPG10,W01,D0009,1.11,0.86,PASS,NA,PAT_SCAN_007,1.153,25
1763,LOT_ATPG10,W01,D0009,1.11,0.93,PASS,NA,PAT_SCAN_008,1.07,25
1764,LOT_ATPG10,W01,D0009,1.11,0.99,PASS,NA,PAT_SCAN_004,0.991,25
1765,LOT_ATPG10,W01,D0009,1.11,1.05,PASS,NA,PAT_SCAN_010,0.919,25
1766,LOT_ATPG10,W01,D0009,1.11,1.12,PASS,NA,PAT_SCAN_005,0.89,25
1767,LOT_ATPG10,W01,D0009,1.11,1.18,PASS,NA,PAT_SCAN_005,0.86,25
1768,LOT_ATPG10,W01,D0009,1.11,1.24,PASS,NA,PAT_SCAN_005,0.812,25
1769,LOT_ATPG10,W01,D0009,1.11,1.31,PASS,NA,PAT_SCAN_005,0.767,25
1770,LOT_ATPG10,W01,D0009,1.11,1.37,PASS,NA,PAT_SCAN_007,0.743,25
1771,LOT_ATPG10,W01,D0009,1.11,1.43,PASS,NA,PAT_SCAN_009,0.702,25
1772,LOT_ATPG10,W01,D0009,1.11,1.49,PASS,NA,PAT_SCAN_003,0.702,25
1773,LOT_ATPG10,W01,D0009,1.11,1.56,PASS,NA,PAT_SCAN_009,0.655,25
1774,LOT_ATPG10,W01,D0009,1.11,1.62,PASS,NA,PAT_SCAN_004,0.624,25
1775,LOT_ATPG10,W01,D0009,1.11,1.68,PASS,NA,PAT_SCAN_008,0.582,25
1776,LOT_ATPG10,W01,D0009,1.11,1.75,PASS,NA,PAT_SCAN_009,0.582,25
1777,LOT_ATPG10,W01,D0009,1.11,1.81,PASS,NA,PAT_SCAN_007,0.521,25
1778,LOT_ATPG10,W01,D0009,1.11,1.87,PASS,NA,PAT_SCAN_009,0.512,25
1779,LOT_ATPG10,W01,D0009,1.11,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.511,25
1780,LOT_ATPG10,W01,D0009,1.11,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.498,25
1781,LOT_ATPG10,W01,D0009,1.15,0.8,PASS,NA,PAT_SCAN_010,1.234,25
1782,LOT_ATPG10,W01,D0009,1.15,0.86,PASS,NA,PAT_SCAN_009,1.16,25
1783,LOT_ATPG10,W01,D0009,1.15,0.93,PASS,NA,PAT_SCAN_002,1.09,25
1784,LOT_ATPG10,W01,D0009,1.15,0.99,PASS,NA,PAT_SCAN_002,1.045,25
1785,LOT_ATPG10,W01,D0009,1.15,1.05,PASS,NA,PAT_SCAN_001,0.921,25
1786,LOT_ATPG10,W01,D0009,1.15,1.12,PASS,NA,PAT_SCAN_008,0.904,25
1787,LOT_ATPG10,W01,D0009,1.15,1.18,PASS,NA,PAT_SCAN_007,0.892,25
1788,LOT_ATPG10,W01,D0009,1.15,1.24,PASS,NA,PAT_SCAN_010,0.8,25
1789,LOT_ATPG10,W01,D0009,1.15,1.31,PASS,NA,PAT_SCAN_001,0.72,25
1790,LOT_ATPG10,W01,D0009,1.15,1.37,PASS,NA,PAT_SCAN_006,0.719,25
1791,LOT_ATPG10,W01,D0009,1.15,1.43,PASS,NA,PAT_SCAN_010,0.705,25
1792,LOT_ATPG10,W01,D0009,1.15,1.49,PASS,NA,PAT_SCAN_002,0.679,25
1793,LOT_ATPG10,W01,D0009,1.15,1.56,PASS,NA,PAT_SCAN_001,0.652,25
1794,LOT_ATPG10,W01,D0009,1.15,1.62,PASS,NA,PAT_SCAN_004,0.603,25
1795,LOT_ATPG10,W01,D0009,1.15,1.68,PASS,NA,PAT_SCAN_010,0.57,25
1796,LOT_ATPG10,W01,D0009,1.15,1.75,PASS,NA,PAT_SCAN_007,0.593,25
1797,LOT_ATPG10,W01,D0009,1.15,1.81,PASS,NA,PAT_SCAN_003,0.519,25
1798,LOT_ATPG10,W01,D0009,1.15,1.87,PASS,NA,PAT_SCAN_010,0.533,25
1799,LOT_ATPG10,W01,D0009,1.15,1.94,PASS,NA,PAT_SCAN_003,0.541,25
1800,LOT_ATPG10,W01,D0009,1.15,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.51,25
1801,LOT_ATPG10,W01,D0010,0.75,0.8,FAIL,FREQ_MARGIN,PAT_SCAN_009,1.257,25
1802,LOT_ATPG10,W01,D0010,0.75,0.86,FAIL,FREQ_MARGIN,PAT_SCAN_010,1.145,25
1803,LOT_ATPG10,W01,D0010,0.75,0.93,FAIL,FREQ_MARGIN,PAT_SCAN_006,1.082,25
1804,LOT_ATPG10,W01,D0010,0.75,0.99,FAIL,FREQ_MARGIN,PAT_SCAN_009,1.019,25
1805,LOT_ATPG10,W01,D0010,0.75,1.05,FAIL,TIMING,PAT_SCAN_003,0.927,25
1806,LOT_ATPG10,W01,D0010,0.75,1.12,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.878,25
1807,LOT_ATPG10,W01,D0010,0.75,1.18,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.834,25
1808,LOT_ATPG10,W01,D0010,0.75,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.81,25
1809,LOT_ATPG10,W01,D0010,0.75,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.784,25
1810,LOT_ATPG10,W01,D0010,0.75,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.717,25
1811,LOT_ATPG10,W01,D0010,0.75,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.703,25
1812,LOT_ATPG10,W01,D0010,0.75,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.672,25
1813,LOT_ATPG10,W01,D0010,0.75,1.56,FAIL,TIMING,PAT_SCAN_007,0.637,25
1814,LOT_ATPG10,W01,D0010,0.75,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.621,25
1815,LOT_ATPG10,W01,D0010,0.75,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.59,25
1816,LOT_ATPG10,W01,D0010,0.75,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.583,25
1817,LOT_ATPG10,W01,D0010,0.75,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.568,25
