Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Temperature_C,Current_mA,Timing_ns,Leakage_mA,Test_Time_ms,Pattern_ID,Test_ID,Test_Result,Failure_Code,Margin_GHz
1187,LOT_B002,W002,D0002,0.98,2.12,85,131.513,0.4543,6.741,1.857,ATPG_036,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.097
1188,LOT_B002,W002,D0002,0.98,2.14,85,133.735,0.4384,6.51,1.822,ATPG_058,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.117
1189,LOT_B002,W002,D0002,0.98,2.16,85,135.968,0.4761,6.811,1.848,ATPG_002,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.137
1190,LOT_B002,W002,D0002,0.98,2.18,85,135.445,0.4767,6.482,1.757,ATPG_067,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.157
1191,LOT_B002,W002,D0002,0.98,2.2,85,134.343,0.4709,6.581,1.753,ATPG_057,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.177
1192,LOT_B002,W002,D0002,0.98,2.22,85,133.97,0.4341,6.56,1.789,ATPG_084,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.197
1193,LOT_B002,W002,D0002,0.98,2.24,85,137.006,0.4361,6.888,1.816,ATPG_034,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.217
1194,LOT_B002,W002,D0002,0.98,2.26,85,139.137,0.4663,6.745,1.746,ATPG_061,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.237
1195,LOT_B002,W002,D0002,0.98,2.28,85,137.739,0.412,6.837,1.962,ATPG_030,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.257
1196,LOT_B002,W002,D0002,0.98,2.3,85,140.882,0.442,6.855,1.858,ATPG_075,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.277
1197,LOT_B002,W002,D0002,0.98,2.32,85,137.722,0.4235,6.764,1.793,ATPG_065,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.297
1198,LOT_B002,W002,D0002,0.98,2.34,85,136.917,0.4482,6.805,1.762,ATPG_037,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.317
1199,LOT_B002,W002,D0002,0.98,2.36,85,140.19,0.4369,6.533,1.903,ATPG_010,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.337
1200,LOT_B002,W002,D0002,0.98,2.38,85,146.906,0.4451,6.632,1.815,ATPG_094,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.357
1201,LOT_B002,W002,D0002,1.0,0.8,85,85.147,1.2201,6.887,1.838,ATPG_081,SCAN_AT_SPEED,PASS,NA,1.284
1202,LOT_B002,W002,D0002,1.0,0.82,85,80.964,1.2361,6.666,1.773,ATPG_049,SCAN_AT_SPEED,PASS,NA,1.264
1203,LOT_B002,W002,D0002,1.0,0.84,85,83.552,1.1615,6.37,1.739,ATPG_040,SCAN_AT_SPEED,PASS,NA,1.244
1204,LOT_B002,W002,D0002,1.0,0.86,85,83.769,1.1594,6.631,1.831,ATPG_039,SCAN_AT_SPEED,PASS,NA,1.224
1205,LOT_B002,W002,D0002,1.0,0.88,85,90.051,1.1644,6.629,1.705,ATPG_007,SCAN_AT_SPEED,PASS,NA,1.204
1206,LOT_B002,W002,D0002,1.0,0.9,85,86.733,1.1341,6.779,1.701,ATPG_033,SCAN_AT_SPEED,PASS,NA,1.184
1207,LOT_B002,W002,D0002,1.0,0.92,85,84.831,1.1,6.705,1.701,ATPG_074,SCAN_AT_SPEED,PASS,NA,1.164
1208,LOT_B002,W002,D0002,1.0,0.94,85,87.786,1.0445,6.831,1.959,ATPG_088,SCAN_AT_SPEED,PASS,NA,1.144
1209,LOT_B002,W002,D0002,1.0,0.96,85,85.181,1.0054,6.656,1.726,ATPG_010,SCAN_AT_SPEED,PASS,NA,1.124
1210,LOT_B002,W002,D0002,1.0,0.98,85,90.274,1.0193,6.651,1.879,ATPG_023,SCAN_AT_SPEED,PASS,NA,1.104
1211,LOT_B002,W002,D0002,1.0,1.0,85,88.975,0.9931,6.635,1.734,ATPG_060,SCAN_AT_SPEED,PASS,NA,1.084
1212,LOT_B002,W002,D0002,1.0,1.02,85,92.342,0.9888,7.046,1.747,ATPG_028,SCAN_AT_SPEED,PASS,NA,1.064
1213,LOT_B002,W002,D0002,1.0,1.04,85,93.2,0.9571,6.456,1.866,ATPG_029,SCAN_AT_SPEED,PASS,NA,1.044
1214,LOT_B002,W002,D0002,1.0,1.06,85,90.242,0.9251,7.023,1.962,ATPG_015,SCAN_AT_SPEED,PASS,NA,1.024
1215,LOT_B002,W002,D0002,1.0,1.08,85,94.016,0.9514,6.867,1.791,ATPG_034,SCAN_AT_SPEED,PASS,NA,1.004
1216,LOT_B002,W002,D0002,1.0,1.1,85,94.395,0.8958,6.86,1.778,ATPG_065,SCAN_AT_SPEED,PASS,NA,0.984
1217,LOT_B002,W002,D0002,1.0,1.12,85,94.707,0.8941,6.819,1.717,ATPG_028,SCAN_AT_SPEED,PASS,NA,0.964
1218,LOT_B002,W002,D0002,1.0,1.14,85,93.745,0.9046,6.507,1.861,ATPG_011,SCAN_AT_SPEED,PASS,NA,0.944
1219,LOT_B002,W002,D0002,1.0,1.16,85,97.685,0.8253,6.957,1.795,ATPG_064,SCAN_AT_SPEED,PASS,NA,0.924
1220,LOT_B002,W002,D0002,1.0,1.18,85,95.571,0.8588,7.006,1.853,ATPG_069,SCAN_AT_SPEED,PASS,NA,0.904
1221,LOT_B002,W002,D0002,1.0,1.2,85,98.863,0.8848,6.944,1.993,ATPG_001,SCAN_AT_SPEED,PASS,NA,0.884
1222,LOT_B002,W002,D0002,1.0,1.22,85,94.301,0.8351,6.63,1.718,ATPG_094,SCAN_AT_SPEED,PASS,NA,0.864
1223,LOT_B002,W002,D0002,1.0,1.24,85,100.919,0.8202,6.581,1.727,ATPG_032,SCAN_AT_SPEED,PASS,NA,0.844
1224,LOT_B002,W002,D0002,1.0,1.26,85,100.098,0.7899,6.888,1.809,ATPG_053,SCAN_AT_SPEED,PASS,NA,0.824
1225,LOT_B002,W002,D0002,1.0,1.28,85,103.902,0.7546,6.493,1.88,ATPG_019,SCAN_AT_SPEED,PASS,NA,0.804
1226,LOT_B002,W002,D0002,1.0,1.3,85,97.644,0.7916,6.753,1.816,ATPG_078,SCAN_AT_SPEED,PASS,NA,0.784
1227,LOT_B002,W002,D0002,1.0,1.32,85,104.984,0.7667,6.5,1.89,ATPG_019,SCAN_AT_SPEED,PASS,NA,0.764
1228,LOT_B002,W002,D0002,1.0,1.34,85,103.099,0.7397,6.886,1.944,ATPG_026,SCAN_AT_SPEED,PASS,NA,0.744
1229,LOT_B002,W002,D0002,1.0,1.36,85,100.614,0.7115,6.858,1.873,ATPG_042,SCAN_AT_SPEED,PASS,NA,0.724
1230,LOT_B002,W002,D0002,1.0,1.38,85,104.405,0.6925,6.697,1.92,ATPG_028,SCAN_AT_SPEED,PASS,NA,0.704
1231,LOT_B002,W002,D0002,1.0,1.4,85,107.818,0.6876,6.714,1.757,ATPG_032,SCAN_AT_SPEED,PASS,NA,0.684
1232,LOT_B002,W002,D0002,1.0,1.42,85,106.233,0.7066,7.027,1.701,ATPG_040,SCAN_AT_SPEED,PASS,NA,0.664
1233,LOT_B002,W002,D0002,1.0,1.44,85,106.459,0.6951,6.56,1.838,ATPG_014,SCAN_AT_SPEED,PASS,NA,0.644
1234,LOT_B002,W002,D0002,1.0,1.46,85,106.019,0.6832,7.048,1.927,ATPG_067,SCAN_AT_SPEED,PASS,NA,0.624
1235,LOT_B002,W002,D0002,1.0,1.48,85,106.287,0.6494,6.711,1.716,ATPG_049,SCAN_AT_SPEED,PASS,NA,0.604
1236,LOT_B002,W002,D0002,1.0,1.5,85,111.587,0.6539,6.966,1.813,ATPG_081,SCAN_AT_SPEED,PASS,NA,0.584
1237,LOT_B002,W002,D0002,1.0,1.52,85,111.484,0.6459,6.784,1.788,ATPG_094,SCAN_AT_SPEED,PASS,NA,0.564
1238,LOT_B002,W002,D0002,1.0,1.54,85,110.334,0.6724,6.952,1.859,ATPG_075,SCAN_AT_SPEED,PASS,NA,0.544
1239,LOT_B002,W002,D0002,1.0,1.56,85,112.998,0.6469,6.847,1.963,ATPG_047,SCAN_AT_SPEED,PASS,NA,0.524
1240,LOT_B002,W002,D0002,1.0,1.58,85,112.647,0.6233,6.775,1.895,ATPG_011,SCAN_AT_SPEED,PASS,NA,0.504
1241,LOT_B002,W002,D0002,1.0,1.6,85,115.379,0.6283,6.88,1.748,ATPG_077,SCAN_AT_SPEED,PASS,NA,0.484
1242,LOT_B002,W002,D0002,1.0,1.62,85,119.122,0.6305,6.788,1.795,ATPG_088,SCAN_AT_SPEED,PASS,NA,0.464
1243,LOT_B002,W002,D0002,1.0,1.64,85,111.665,0.6156,6.791,1.902,ATPG_066,SCAN_AT_SPEED,PASS,NA,0.444
1244,LOT_B002,W002,D0002,1.0,1.66,85,116.899,0.5945,6.757,1.965,ATPG_084,SCAN_AT_SPEED,PASS,NA,0.424
1245,LOT_B002,W002,D0002,1.0,1.68,85,118.026,0.5429,6.737,1.702,ATPG_062,SCAN_AT_SPEED,PASS,NA,0.404
1246,LOT_B002,W002,D0002,1.0,1.7,85,115.419,0.6047,6.856,1.824,ATPG_012,SCAN_AT_SPEED,PASS,NA,0.384
1247,LOT_B002,W002,D0002,1.0,1.72,85,118.966,0.5337,6.803,1.986,ATPG_049,SCAN_AT_SPEED,PASS,NA,0.364
1248,LOT_B002,W002,D0002,1.0,1.74,85,121.09,0.5953,6.752,1.907,ATPG_015,SCAN_AT_SPEED,PASS,NA,0.344
1249,LOT_B002,W002,D0002,1.0,1.76,85,123.214,0.54,6.554,1.881,ATPG_094,SCAN_AT_SPEED,PASS,NA,0.324
1250,LOT_B002,W002,D0002,1.0,1.78,85,120.926,0.5169,7.037,1.831,ATPG_046,SCAN_AT_SPEED,PASS,NA,0.304
1251,LOT_B002,W002,D0002,1.0,1.8,85,118.966,0.5633,6.545,1.853,ATPG_095,SCAN_AT_SPEED,PASS,NA,0.284
1252,LOT_B002,W002,D0002,1.0,1.82,85,121.146,0.5663,6.699,1.829,ATPG_033,SCAN_AT_SPEED,PASS,NA,0.264
1253,LOT_B002,W002,D0002,1.0,1.84,85,122.589,0.5504,7.031,1.805,ATPG_089,SCAN_AT_SPEED,PASS,NA,0.244
1254,LOT_B002,W002,D0002,1.0,1.86,85,125.209,0.5548,7.156,1.973,ATPG_003,SCAN_AT_SPEED,PASS,NA,0.224
1255,LOT_B002,W002,D0002,1.0,1.88,85,124.106,0.5103,6.929,1.811,ATPG_049,SCAN_AT_SPEED,PASS,NA,0.204
1256,LOT_B002,W002,D0002,1.0,1.9,85,129.233,0.4963,6.548,1.86,ATPG_083,SCAN_AT_SPEED,PASS,NA,0.184
1257,LOT_B002,W002,D0002,1.0,1.92,85,124.509,0.5518,6.956,1.706,ATPG_076,SCAN_AT_SPEED,PASS,NA,0.164
1258,LOT_B002,W002,D0002,1.0,1.94,85,129.18,0.5133,6.76,1.807,ATPG_016,SCAN_AT_SPEED,PASS,NA,0.144
1259,LOT_B002,W002,D0002,1.0,1.96,85,129.901,0.5263,6.626,1.91,ATPG_052,SCAN_AT_SPEED,PASS,NA,0.124
1260,LOT_B002,W002,D0002,1.0,1.98,85,128.345,0.5049,6.68,1.995,ATPG_055,SCAN_AT_SPEED,PASS,NA,0.104
1261,LOT_B002,W002,D0002,1.0,2.0,85,128.784,0.4858,6.952,1.959,ATPG_033,SCAN_AT_SPEED,PASS,NA,0.084
1262,LOT_B002,W002,D0002,1.0,2.02,85,135.034,0.4616,6.723,1.861,ATPG_062,SCAN_AT_SPEED,PASS,NA,0.064
1263,LOT_B002,W002,D0002,1.0,2.04,85,132.802,0.4825,6.486,1.98,ATPG_084,SCAN_AT_SPEED,PASS,NA,0.044
1264,LOT_B002,W002,D0002,1.0,2.06,85,132.409,0.499,7.002,1.939,ATPG_089,SCAN_AT_SPEED,PASS,NA,0.024
1265,LOT_B002,W002,D0002,1.0,2.08,85,135.31,0.4962,6.789,1.845,ATPG_081,SCAN_AT_SPEED,PASS,NA,0.004
1266,LOT_B002,W002,D0002,1.0,2.1,85,134.098,0.4911,6.671,1.97,ATPG_094,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.016
1267,LOT_B002,W002,D0002,1.0,2.12,85,134.14,0.4616,6.79,1.89,ATPG_058,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.036
1268,LOT_B002,W002,D0002,1.0,2.14,85,132.174,0.4552,6.517,1.977,ATPG_055,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.056
1269,LOT_B002,W002,D0002,1.0,2.16,85,134.44,0.4496,6.404,1.851,ATPG_087,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.076
1270,LOT_B002,W002,D0002,1.0,2.18,85,137.587,0.4792,6.835,1.703,ATPG_065,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.096
1271,LOT_B002,W002,D0002,1.0,2.2,85,137.236,0.4983,7.097,1.706,ATPG_064,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.116
1272,LOT_B002,W002,D0002,1.0,2.22,85,138.333,0.4545,6.434,1.711,ATPG_088,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.136
1273,LOT_B002,W002,D0002,1.0,2.24,85,138.092,0.4689,6.872,1.951,ATPG_027,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.156
1274,LOT_B002,W002,D0002,1.0,2.26,85,136.914,0.4601,6.539,1.99,ATPG_082,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.176
1275,LOT_B002,W002,D0002,1.0,2.28,85,138.313,0.4483,6.933,1.825,ATPG_076,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.196
1276,LOT_B002,W002,D0002,1.0,2.3,85,141.349,0.4312,6.747,1.907,ATPG_030,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.216
1277,LOT_B002,W002,D0002,1.0,2.32,85,144.597,0.4442,6.803,1.972,ATPG_085,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.236
1278,LOT_B002,W002,D0002,1.0,2.34,85,147.133,0.4265,7.096,1.875,ATPG_061,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.256
1279,LOT_B002,W002,D0002,1.0,2.36,85,144.063,0.4315,6.731,1.785,ATPG_090,SCAN_AT_SPEED,FAIL,TIMING,-0.276
1280,LOT_B002,W002,D0002,1.0,2.38,85,144.892,0.4234,7.112,1.702,ATPG_090,SCAN_AT_SPEED,FAIL,TIMING,-0.296
1281,LOT_B002,W002,D0002,1.02,0.8,85,84.998,1.2673,6.785,1.98,ATPG_021,SCAN_AT_SPEED,PASS,NA,1.3817
1282,LOT_B002,W002,D0002,1.02,0.82,85,85.141,1.2031,6.987,1.792,ATPG_035,SCAN_AT_SPEED,PASS,NA,1.3617
1283,LOT_B002,W002,D0002,1.02,0.84,85,84.294,1.2013,6.869,1.947,ATPG_083,SCAN_AT_SPEED,PASS,NA,1.3417
1284,LOT_B002,W002,D0002,1.02,0.86,85,83.24,1.1581,7.134,1.959,ATPG_015,SCAN_AT_SPEED,PASS,NA,1.3217
1285,LOT_B002,W002,D0002,1.02,0.88,85,86.165,1.138,6.898,1.958,ATPG_051,SCAN_AT_SPEED,PASS,NA,1.3017
1286,LOT_B002,W002,D0002,1.02,0.9,85,85.087,1.133,7.12,1.807,ATPG_070,SCAN_AT_SPEED,PASS,NA,1.2817
1287,LOT_B002,W002,D0002,1.02,0.92,85,86.443,1.0867,6.983,1.931,ATPG_024,SCAN_AT_SPEED,PASS,NA,1.2617
1288,LOT_B002,W002,D0002,1.02,0.94,85,85.178,1.0915,6.935,1.931,ATPG_100,SCAN_AT_SPEED,PASS,NA,1.2417
1289,LOT_B002,W002,D0002,1.02,0.96,85,88.273,1.0022,6.419,1.753,ATPG_074,SCAN_AT_SPEED,PASS,NA,1.2217
1290,LOT_B002,W002,D0002,1.02,0.98,85,94.979,1.0076,6.942,1.851,ATPG_089,SCAN_AT_SPEED,PASS,NA,1.2017
1291,LOT_B002,W002,D0002,1.02,1.0,85,96.449,1.0024,6.963,1.779,ATPG_061,SCAN_AT_SPEED,PASS,NA,1.1817
1292,LOT_B002,W002,D0002,1.02,1.02,85,91.318,0.9815,7.035,1.734,ATPG_037,SCAN_AT_SPEED,PASS,NA,1.1617
1293,LOT_B002,W002,D0002,1.02,1.04,85,90.19,0.924,6.916,1.832,ATPG_041,SCAN_AT_SPEED,PASS,NA,1.1417
1294,LOT_B002,W002,D0002,1.02,1.06,85,95.758,0.918,6.833,1.78,ATPG_083,SCAN_AT_SPEED,PASS,NA,1.1217
1295,LOT_B002,W002,D0002,1.02,1.08,85,93.727,0.9358,7.012,1.731,ATPG_040,SCAN_AT_SPEED,PASS,NA,1.1017
1296,LOT_B002,W002,D0002,1.02,1.1,85,95.451,0.8982,6.961,1.791,ATPG_069,SCAN_AT_SPEED,PASS,NA,1.0817
1297,LOT_B002,W002,D0002,1.02,1.12,85,94.943,0.8844,7.057,1.864,ATPG_086,SCAN_AT_SPEED,PASS,NA,1.0617
1298,LOT_B002,W002,D0002,1.02,1.14,85,98.037,0.8893,6.545,1.81,ATPG_046,SCAN_AT_SPEED,PASS,NA,1.0417
1299,LOT_B002,W002,D0002,1.02,1.16,85,96.655,0.8722,6.759,1.926,ATPG_003,SCAN_AT_SPEED,PASS,NA,1.0217
1300,LOT_B002,W002,D0002,1.02,1.18,85,98.318,0.8646,6.726,1.749,ATPG_002,SCAN_AT_SPEED,PASS,NA,1.0017
1301,LOT_B002,W002,D0002,1.02,1.2,85,99.756,0.8281,7.023,1.796,ATPG_004,SCAN_AT_SPEED,PASS,NA,0.9817
1302,LOT_B002,W002,D0002,1.02,1.22,85,98.456,0.8125,7.149,1.798,ATPG_062,SCAN_AT_SPEED,PASS,NA,0.9617
1303,LOT_B002,W002,D0002,1.02,1.24,85,103.071,0.7584,6.869,1.806,ATPG_031,SCAN_AT_SPEED,PASS,NA,0.9417
1304,LOT_B002,W002,D0002,1.02,1.26,85,101.827,0.8238,6.821,1.998,ATPG_069,SCAN_AT_SPEED,PASS,NA,0.9217
1305,LOT_B002,W002,D0002,1.02,1.28,85,101.441,0.7832,6.807,1.742,ATPG_033,SCAN_AT_SPEED,PASS,NA,0.9017
1306,LOT_B002,W002,D0002,1.02,1.3,85,105.647,0.7707,6.955,1.802,ATPG_033,SCAN_AT_SPEED,PASS,NA,0.8817
1307,LOT_B002,W002,D0002,1.02,1.32,85,105.101,0.757,6.684,1.993,ATPG_088,SCAN_AT_SPEED,PASS,NA,0.8617
1308,LOT_B002,W002,D0002,1.02,1.34,85,102.093,0.7177,7.195,1.812,ATPG_049,SCAN_AT_SPEED,PASS,NA,0.8417
1309,LOT_B002,W002,D0002,1.02,1.36,85,107.29,0.7524,6.829,1.937,ATPG_049,SCAN_AT_SPEED,PASS,NA,0.8217
1310,LOT_B002,W002,D0002,1.02,1.38,85,105.916,0.7095,6.701,1.702,ATPG_050,SCAN_AT_SPEED,PASS,NA,0.8017
1311,LOT_B002,W002,D0002,1.02,1.4,85,108.855,0.7538,6.787,1.985,ATPG_024,SCAN_AT_SPEED,PASS,NA,0.7817
1312,LOT_B002,W002,D0002,1.02,1.42,85,109.045,0.6778,6.658,1.944,ATPG_086,SCAN_AT_SPEED,PASS,NA,0.7617
1313,LOT_B002,W002,D0002,1.02,1.44,85,107.872,0.6777,7.073,1.757,ATPG_086,SCAN_AT_SPEED,PASS,NA,0.7417
1314,LOT_B002,W002,D0002,1.02,1.46,85,112.555,0.6855,7.357,1.949,ATPG_046,SCAN_AT_SPEED,PASS,NA,0.7217
1315,LOT_B002,W002,D0002,1.02,1.48,85,108.068,0.6776,6.584,1.836,ATPG_017,SCAN_AT_SPEED,PASS,NA,0.7017
1316,LOT_B002,W002,D0002,1.02,1.5,85,113.393,0.7069,7.072,1.704,ATPG_022,SCAN_AT_SPEED,PASS,NA,0.6817
1317,LOT_B002,W002,D0002,1.02,1.52,85,113.579,0.6613,6.682,1.928,ATPG_080,SCAN_AT_SPEED,PASS,NA,0.6617
1318,LOT_B002,W002,D0002,1.02,1.54,85,113.59,0.6876,7.072,1.955,ATPG_081,SCAN_AT_SPEED,PASS,NA,0.6417
1319,LOT_B002,W002,D0002,1.02,1.56,85,109.3,0.6506,6.791,1.957,ATPG_017,SCAN_AT_SPEED,PASS,NA,0.6217
1320,LOT_B002,W002,D0002,1.02,1.58,85,116.67,0.6373,7.221,1.736,ATPG_075,SCAN_AT_SPEED,PASS,NA,0.6017
1321,LOT_B002,W002,D0002,1.02,1.6,85,113.596,0.6387,6.446,1.877,ATPG_088,SCAN_AT_SPEED,PASS,NA,0.5817
1322,LOT_B002,W002,D0002,1.02,1.62,85,116.136,0.6284,7.333,1.874,ATPG_009,SCAN_AT_SPEED,PASS,NA,0.5617
1323,LOT_B002,W002,D0002,1.02,1.64,85,117.814,0.6035,7.046,1.707,ATPG_075,SCAN_AT_SPEED,PASS,NA,0.5417
1324,LOT_B002,W002,D0002,1.02,1.66,85,117.51,0.6056,6.94,1.783,ATPG_007,SCAN_AT_SPEED,PASS,NA,0.5217
1325,LOT_B002,W002,D0002,1.02,1.68,85,121.268,0.6116,6.712,1.72,ATPG_080,SCAN_AT_SPEED,PASS,NA,0.5017
1326,LOT_B002,W002,D0002,1.02,1.7,85,119.15,0.6414,6.696,1.854,ATPG_095,SCAN_AT_SPEED,PASS,NA,0.4817
1327,LOT_B002,W002,D0002,1.02,1.72,85,120.452,0.6187,6.642,1.834,ATPG_003,SCAN_AT_SPEED,PASS,NA,0.4617
1328,LOT_B002,W002,D0002,1.02,1.74,85,117.132,0.5906,6.965,1.79,ATPG_076,SCAN_AT_SPEED,PASS,NA,0.4417
1329,LOT_B002,W002,D0002,1.02,1.76,85,122.627,0.5502,6.987,1.833,ATPG_044,SCAN_AT_SPEED,PASS,NA,0.4217
1330,LOT_B002,W002,D0002,1.02,1.78,85,119.861,0.5173,6.573,1.73,ATPG_068,SCAN_AT_SPEED,PASS,NA,0.4017
1331,LOT_B002,W002,D0002,1.02,1.8,85,122.404,0.5695,6.738,1.755,ATPG_067,SCAN_AT_SPEED,PASS,NA,0.3817
1332,LOT_B002,W002,D0002,1.02,1.82,85,123.939,0.5345,6.977,1.738,ATPG_058,SCAN_AT_SPEED,PASS,NA,0.3617
1333,LOT_B002,W002,D0002,1.02,1.84,85,123.218,0.568,6.661,1.912,ATPG_090,SCAN_AT_SPEED,PASS,NA,0.3417
1334,LOT_B002,W002,D0002,1.02,1.86,85,124.592,0.5291,7.035,1.968,ATPG_085,SCAN_AT_SPEED,PASS,NA,0.3217
1335,LOT_B002,W002,D0002,1.02,1.88,85,127.643,0.5727,6.927,1.728,ATPG_099,SCAN_AT_SPEED,PASS,NA,0.3017
1336,LOT_B002,W002,D0002,1.02,1.9,85,128.212,0.5477,7.149,1.95,ATPG_060,SCAN_AT_SPEED,PASS,NA,0.2817
1337,LOT_B002,W002,D0002,1.02,1.92,85,128.67,0.5425,6.619,1.945,ATPG_051,SCAN_AT_SPEED,PASS,NA,0.2617
1338,LOT_B002,W002,D0002,1.02,1.94,85,132.543,0.5111,7.074,1.729,ATPG_070,SCAN_AT_SPEED,PASS,NA,0.2417
1339,LOT_B002,W002,D0002,1.02,1.96,85,130.007,0.4882,6.896,1.849,ATPG_052,SCAN_AT_SPEED,PASS,NA,0.2217
1340,LOT_B002,W002,D0002,1.02,1.98,85,131.83,0.5136,6.864,1.751,ATPG_096,SCAN_AT_SPEED,PASS,NA,0.2017
1341,LOT_B002,W002,D0002,1.02,2.0,85,133.192,0.478,7.062,1.863,ATPG_060,SCAN_AT_SPEED,PASS,NA,0.1817
1342,LOT_B002,W002,D0002,1.02,2.02,85,131.131,0.4725,7.07,1.965,ATPG_034,SCAN_AT_SPEED,PASS,NA,0.1617
1343,LOT_B002,W002,D0002,1.02,2.04,85,134.894,0.4723,6.984,1.946,ATPG_033,SCAN_AT_SPEED,PASS,NA,0.1417
1344,LOT_B002,W002,D0002,1.02,2.06,85,135.54,0.4823,6.797,1.852,ATPG_042,SCAN_AT_SPEED,PASS,NA,0.1217
1345,LOT_B002,W002,D0002,1.02,2.08,85,133.792,0.4985,7.07,1.782,ATPG_051,SCAN_AT_SPEED,PASS,NA,0.1017
1346,LOT_B002,W002,D0002,1.02,2.1,85,133.038,0.4762,7.087,1.952,ATPG_073,SCAN_AT_SPEED,PASS,NA,0.0817
1347,LOT_B002,W002,D0002,1.02,2.12,85,133.407,0.495,6.813,1.821,ATPG_085,SCAN_AT_SPEED,PASS,NA,0.0617
1348,LOT_B002,W002,D0002,1.02,2.14,85,138.686,0.4586,6.857,1.925,ATPG_009,SCAN_AT_SPEED,PASS,NA,0.0417
1349,LOT_B002,W002,D0002,1.02,2.16,85,141.009,0.4524,7.074,1.911,ATPG_093,SCAN_AT_SPEED,PASS,NA,0.0217
1350,LOT_B002,W002,D0002,1.02,2.18,85,138.988,0.4607,7.488,1.777,ATPG_051,SCAN_AT_SPEED,PASS,NA,0.0017
1351,LOT_B002,W002,D0002,1.02,2.2,85,142.074,0.4249,7.015,1.946,ATPG_097,SCAN_AT_SPEED,FAIL,TIMING,-0.0183
1352,LOT_B002,W002,D0002,1.02,2.22,85,137.928,0.418,6.741,1.95,ATPG_099,SCAN_AT_SPEED,FAIL,TIMING,-0.0383
1353,LOT_B002,W002,D0002,1.02,2.24,85,139.186,0.4034,7.07,1.744,ATPG_057,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0583
1354,LOT_B002,W002,D0002,1.02,2.26,85,140.763,0.4886,6.601,1.92,ATPG_010,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0783
1355,LOT_B002,W002,D0002,1.02,2.28,85,142.604,0.4179,6.952,1.903,ATPG_019,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0983
1356,LOT_B002,W002,D0002,1.02,2.3,85,145.044,0.4131,6.83,1.983,ATPG_008,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1183
1357,LOT_B002,W002,D0002,1.02,2.32,85,148.884,0.4372,7.041,1.735,ATPG_005,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1383
1358,LOT_B002,W002,D0002,1.02,2.34,85,144.522,0.4426,7.168,1.791,ATPG_083,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1583
1359,LOT_B002,W002,D0002,1.02,2.36,85,144.539,0.399,6.994,1.971,ATPG_083,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1783
1360,LOT_B002,W002,D0002,1.02,2.38,85,147.573,0.4286,6.979,1.942,ATPG_018,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1983
1361,LOT_B002,W002,D0002,1.03,0.8,85,81.076,1.2457,6.893,1.774,ATPG_078,SCAN_AT_SPEED,PASS,NA,1.4155
1362,LOT_B002,W002,D0002,1.03,0.82,85,85.458,1.2224,6.908,1.978,ATPG_052,SCAN_AT_SPEED,PASS,NA,1.3955
1363,LOT_B002,W002,D0002,1.03,0.84,85,86.807,1.1669,6.965,1.907,ATPG_091,SCAN_AT_SPEED,PASS,NA,1.3755
1364,LOT_B002,W002,D0002,1.03,0.86,85,85.885,1.1689,7.161,1.832,ATPG_086,SCAN_AT_SPEED,PASS,NA,1.3555
1365,LOT_B002,W002,D0002,1.03,0.88,85,86.634,1.1371,6.812,1.966,ATPG_050,SCAN_AT_SPEED,PASS,NA,1.3355
