Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Test_Result,Failure_Code,March_Algorithm,Memory_Instance
1647,LOT_M10,W01,D0009,0.84,1.18,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1648,LOT_M10,W01,D0009,0.84,1.24,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1649,LOT_M10,W01,D0009,0.84,1.31,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1650,LOT_M10,W01,D0009,0.84,1.37,FAIL,RETENTION_FAULT,March_SS,SRAM_SRAM1
1651,LOT_M10,W01,D0009,0.84,1.43,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1652,LOT_M10,W01,D0009,0.84,1.49,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1653,LOT_M10,W01,D0009,0.84,1.56,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1654,LOT_M10,W01,D0009,0.84,1.62,FAIL,ADDRESS_DECODE_FAULT,March_RAW,SRAM_SRAM2
1655,LOT_M10,W01,D0009,0.84,1.68,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1656,LOT_M10,W01,D0009,0.84,1.75,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1657,LOT_M10,W01,D0009,0.84,1.81,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM1
1658,LOT_M10,W01,D0009,0.84,1.87,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1659,LOT_M10,W01,D0009,0.84,1.94,FAIL,COUPLING_FAULT,March_SS,SRAM_SRAM2
1660,LOT_M10,W01,D0009,0.84,2.0,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1661,LOT_M10,W01,D0009,0.88,0.8,PASS,NA,March_RAW,SRAM_SRAM2
1662,LOT_M10,W01,D0009,0.88,0.86,PASS,NA,March_RAW,SRAM_SRAM0
1663,LOT_M10,W01,D0009,0.88,0.93,PASS,NA,March_RAW,SRAM_SRAM0
1664,LOT_M10,W01,D0009,0.88,0.99,PASS,NA,March_RAW,SRAM_SRAM0
1665,LOT_M10,W01,D0009,0.88,1.05,PASS,NA,March_C_minus,SRAM_SRAM1
1666,LOT_M10,W01,D0009,0.88,1.12,PASS,NA,March_RAW,SRAM_SRAM2
1667,LOT_M10,W01,D0009,0.88,1.18,PASS,NA,March_C_minus,SRAM_SRAM0
1668,LOT_M10,W01,D0009,0.88,1.24,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1669,LOT_M10,W01,D0009,0.88,1.31,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM2
1670,LOT_M10,W01,D0009,0.88,1.37,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1671,LOT_M10,W01,D0009,0.88,1.43,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1672,LOT_M10,W01,D0009,0.88,1.49,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1673,LOT_M10,W01,D0009,0.88,1.56,FAIL,COUPLING_FAULT,March_SS,SRAM_SRAM0
1674,LOT_M10,W01,D0009,0.88,1.62,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1675,LOT_M10,W01,D0009,0.88,1.68,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM1
1676,LOT_M10,W01,D0009,0.88,1.75,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1677,LOT_M10,W01,D0009,0.88,1.81,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1678,LOT_M10,W01,D0009,0.88,1.87,FAIL,ADDRESS_DECODE_FAULT,March_RAW,SRAM_SRAM0
1679,LOT_M10,W01,D0009,0.88,1.94,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1680,LOT_M10,W01,D0009,0.88,2.0,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1681,LOT_M10,W01,D0009,0.93,0.8,PASS,NA,March_SS,SRAM_SRAM1
1682,LOT_M10,W01,D0009,0.93,0.86,PASS,NA,March_C_minus,SRAM_SRAM1
1683,LOT_M10,W01,D0009,0.93,0.93,PASS,NA,March_C_minus,SRAM_SRAM0
1684,LOT_M10,W01,D0009,0.93,0.99,PASS,NA,March_RAW,SRAM_SRAM1
1685,LOT_M10,W01,D0009,0.93,1.05,PASS,NA,March_C_minus,SRAM_SRAM1
1686,LOT_M10,W01,D0009,0.93,1.12,PASS,NA,March_SS,SRAM_SRAM2
1687,LOT_M10,W01,D0009,0.93,1.18,PASS,NA,March_SS,SRAM_SRAM2
1688,LOT_M10,W01,D0009,0.93,1.24,PASS,NA,March_C_minus,SRAM_SRAM1
1689,LOT_M10,W01,D0009,0.93,1.31,PASS,NA,March_C_minus,SRAM_SRAM1
1690,LOT_M10,W01,D0009,0.93,1.37,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM1
1691,LOT_M10,W01,D0009,0.93,1.43,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1692,LOT_M10,W01,D0009,0.93,1.49,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1693,LOT_M10,W01,D0009,0.93,1.56,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1694,LOT_M10,W01,D0009,0.93,1.62,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1695,LOT_M10,W01,D0009,0.93,1.68,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1696,LOT_M10,W01,D0009,0.93,1.75,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM2
1697,LOT_M10,W01,D0009,0.93,1.81,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1698,LOT_M10,W01,D0009,0.93,1.87,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1699,LOT_M10,W01,D0009,0.93,1.94,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1700,LOT_M10,W01,D0009,0.93,2.0,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM2
1701,LOT_M10,W01,D0009,0.97,0.8,PASS,NA,March_SS,SRAM_SRAM1
1702,LOT_M10,W01,D0009,0.97,0.86,PASS,NA,March_SS,SRAM_SRAM2
1703,LOT_M10,W01,D0009,0.97,0.93,PASS,NA,March_C_minus,SRAM_SRAM2
1704,LOT_M10,W01,D0009,0.97,0.99,PASS,NA,March_C_minus,SRAM_SRAM1
1705,LOT_M10,W01,D0009,0.97,1.05,PASS,NA,March_C_minus,SRAM_SRAM2
1706,LOT_M10,W01,D0009,0.97,1.12,PASS,NA,March_RAW,SRAM_SRAM0
1707,LOT_M10,W01,D0009,0.97,1.18,PASS,NA,March_SS,SRAM_SRAM1
1708,LOT_M10,W01,D0009,0.97,1.24,PASS,NA,March_RAW,SRAM_SRAM0
1709,LOT_M10,W01,D0009,0.97,1.31,PASS,NA,March_SS,SRAM_SRAM1
1710,LOT_M10,W01,D0009,0.97,1.37,PASS,NA,March_RAW,SRAM_SRAM1
1711,LOT_M10,W01,D0009,0.97,1.43,PASS,NA,March_C_minus,SRAM_SRAM2
1712,LOT_M10,W01,D0009,0.97,1.49,FAIL,ADDRESS_DECODE_FAULT,March_RAW,SRAM_SRAM0
1713,LOT_M10,W01,D0009,0.97,1.56,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1714,LOT_M10,W01,D0009,0.97,1.62,FAIL,STUCK_AT,March_C_minus,SRAM_SRAM0
1715,LOT_M10,W01,D0009,0.97,1.68,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1716,LOT_M10,W01,D0009,0.97,1.75,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1717,LOT_M10,W01,D0009,0.97,1.81,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1718,LOT_M10,W01,D0009,0.97,1.87,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1719,LOT_M10,W01,D0009,0.97,1.94,FAIL,STUCK_AT,March_C_minus,SRAM_SRAM0
1720,LOT_M10,W01,D0009,0.97,2.0,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1721,LOT_M10,W01,D0009,1.02,0.8,PASS,NA,March_RAW,SRAM_SRAM0
1722,LOT_M10,W01,D0009,1.02,0.86,PASS,NA,March_C_minus,SRAM_SRAM0
1723,LOT_M10,W01,D0009,1.02,0.93,PASS,NA,March_RAW,SRAM_SRAM0
1724,LOT_M10,W01,D0009,1.02,0.99,PASS,NA,March_RAW,SRAM_SRAM0
1725,LOT_M10,W01,D0009,1.02,1.05,PASS,NA,March_SS,SRAM_SRAM2
1726,LOT_M10,W01,D0009,1.02,1.12,PASS,NA,March_RAW,SRAM_SRAM0
1727,LOT_M10,W01,D0009,1.02,1.18,PASS,NA,March_RAW,SRAM_SRAM2
1728,LOT_M10,W01,D0009,1.02,1.24,PASS,NA,March_SS,SRAM_SRAM1
1729,LOT_M10,W01,D0009,1.02,1.31,PASS,NA,March_C_minus,SRAM_SRAM1
1730,LOT_M10,W01,D0009,1.02,1.37,PASS,NA,March_C_minus,SRAM_SRAM0
1731,LOT_M10,W01,D0009,1.02,1.43,PASS,NA,March_C_minus,SRAM_SRAM2
1732,LOT_M10,W01,D0009,1.02,1.49,PASS,NA,March_SS,SRAM_SRAM0
1733,LOT_M10,W01,D0009,1.02,1.56,PASS,NA,March_SS,SRAM_SRAM0
1734,LOT_M10,W01,D0009,1.02,1.62,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1735,LOT_M10,W01,D0009,1.02,1.68,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1736,LOT_M10,W01,D0009,1.02,1.75,FAIL,STUCK_AT,March_C_minus,SRAM_SRAM0
1737,LOT_M10,W01,D0009,1.02,1.81,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1738,LOT_M10,W01,D0009,1.02,1.87,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1739,LOT_M10,W01,D0009,1.02,1.94,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1740,LOT_M10,W01,D0009,1.02,2.0,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM2
1741,LOT_M10,W01,D0009,1.06,0.8,PASS,NA,March_RAW,SRAM_SRAM0
1742,LOT_M10,W01,D0009,1.06,0.86,PASS,NA,March_RAW,SRAM_SRAM2
1743,LOT_M10,W01,D0009,1.06,0.93,PASS,NA,March_RAW,SRAM_SRAM2
1744,LOT_M10,W01,D0009,1.06,0.99,PASS,NA,March_SS,SRAM_SRAM0
1745,LOT_M10,W01,D0009,1.06,1.05,PASS,NA,March_C_minus,SRAM_SRAM1
1746,LOT_M10,W01,D0009,1.06,1.12,PASS,NA,March_RAW,SRAM_SRAM1
1747,LOT_M10,W01,D0009,1.06,1.18,PASS,NA,March_RAW,SRAM_SRAM1
1748,LOT_M10,W01,D0009,1.06,1.24,PASS,NA,March_C_minus,SRAM_SRAM0
1749,LOT_M10,W01,D0009,1.06,1.31,PASS,NA,March_C_minus,SRAM_SRAM2
1750,LOT_M10,W01,D0009,1.06,1.37,PASS,NA,March_RAW,SRAM_SRAM1
1751,LOT_M10,W01,D0009,1.06,1.43,PASS,NA,March_SS,SRAM_SRAM0
1752,LOT_M10,W01,D0009,1.06,1.49,PASS,NA,March_RAW,SRAM_SRAM1
1753,LOT_M10,W01,D0009,1.06,1.56,PASS,NA,March_RAW,SRAM_SRAM2
1754,LOT_M10,W01,D0009,1.06,1.62,PASS,NA,March_C_minus,SRAM_SRAM0
1755,LOT_M10,W01,D0009,1.06,1.68,PASS,NA,March_RAW,SRAM_SRAM2
1756,LOT_M10,W01,D0009,1.06,1.75,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM2
1757,LOT_M10,W01,D0009,1.06,1.81,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1758,LOT_M10,W01,D0009,1.06,1.87,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1759,LOT_M10,W01,D0009,1.06,1.94,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1760,LOT_M10,W01,D0009,1.06,2.0,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1761,LOT_M10,W01,D0009,1.11,0.8,PASS,NA,March_C_minus,SRAM_SRAM0
1762,LOT_M10,W01,D0009,1.11,0.86,PASS,NA,March_C_minus,SRAM_SRAM0
1763,LOT_M10,W01,D0009,1.11,0.93,PASS,NA,March_SS,SRAM_SRAM1
1764,LOT_M10,W01,D0009,1.11,0.99,PASS,NA,March_C_minus,SRAM_SRAM0
1765,LOT_M10,W01,D0009,1.11,1.05,PASS,NA,March_SS,SRAM_SRAM2
1766,LOT_M10,W01,D0009,1.11,1.12,PASS,NA,March_RAW,SRAM_SRAM1
1767,LOT_M10,W01,D0009,1.11,1.18,PASS,NA,March_C_minus,SRAM_SRAM0
1768,LOT_M10,W01,D0009,1.11,1.24,PASS,NA,March_RAW,SRAM_SRAM2
1769,LOT_M10,W01,D0009,1.11,1.31,PASS,NA,March_SS,SRAM_SRAM2
1770,LOT_M10,W01,D0009,1.11,1.37,PASS,NA,March_SS,SRAM_SRAM2
1771,LOT_M10,W01,D0009,1.11,1.43,PASS,NA,March_RAW,SRAM_SRAM2
1772,LOT_M10,W01,D0009,1.11,1.49,PASS,NA,March_C_minus,SRAM_SRAM0
1773,LOT_M10,W01,D0009,1.11,1.56,PASS,NA,March_C_minus,SRAM_SRAM2
1774,LOT_M10,W01,D0009,1.11,1.62,PASS,NA,March_SS,SRAM_SRAM1
1775,LOT_M10,W01,D0009,1.11,1.68,PASS,NA,March_SS,SRAM_SRAM1
1776,LOT_M10,W01,D0009,1.11,1.75,PASS,NA,March_C_minus,SRAM_SRAM0
1777,LOT_M10,W01,D0009,1.11,1.81,PASS,NA,March_RAW,SRAM_SRAM2
1778,LOT_M10,W01,D0009,1.11,1.87,PASS,NA,March_SS,SRAM_SRAM0
1779,LOT_M10,W01,D0009,1.11,1.94,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1780,LOT_M10,W01,D0009,1.11,2.0,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1781,LOT_M10,W01,D0009,1.15,0.8,PASS,NA,March_C_minus,SRAM_SRAM0
1782,LOT_M10,W01,D0009,1.15,0.86,PASS,NA,March_RAW,SRAM_SRAM2
1783,LOT_M10,W01,D0009,1.15,0.93,PASS,NA,March_RAW,SRAM_SRAM1
1784,LOT_M10,W01,D0009,1.15,0.99,PASS,NA,March_SS,SRAM_SRAM2
1785,LOT_M10,W01,D0009,1.15,1.05,PASS,NA,March_SS,SRAM_SRAM2
1786,LOT_M10,W01,D0009,1.15,1.12,PASS,NA,March_SS,SRAM_SRAM0
1787,LOT_M10,W01,D0009,1.15,1.18,PASS,NA,March_C_minus,SRAM_SRAM2
1788,LOT_M10,W01,D0009,1.15,1.24,PASS,NA,March_SS,SRAM_SRAM1
1789,LOT_M10,W01,D0009,1.15,1.31,PASS,NA,March_C_minus,SRAM_SRAM0
1790,LOT_M10,W01,D0009,1.15,1.37,PASS,NA,March_RAW,SRAM_SRAM0
1791,LOT_M10,W01,D0009,1.15,1.43,PASS,NA,March_RAW,SRAM_SRAM0
1792,LOT_M10,W01,D0009,1.15,1.49,PASS,NA,March_C_minus,SRAM_SRAM1
1793,LOT_M10,W01,D0009,1.15,1.56,PASS,NA,March_C_minus,SRAM_SRAM0
1794,LOT_M10,W01,D0009,1.15,1.62,PASS,NA,March_RAW,SRAM_SRAM0
1795,LOT_M10,W01,D0009,1.15,1.68,PASS,NA,March_RAW,SRAM_SRAM0
1796,LOT_M10,W01,D0009,1.15,1.75,PASS,NA,March_C_minus,SRAM_SRAM2
1797,LOT_M10,W01,D0009,1.15,1.81,PASS,NA,March_SS,SRAM_SRAM2
1798,LOT_M10,W01,D0009,1.15,1.87,PASS,NA,March_RAW,SRAM_SRAM2
1799,LOT_M10,W01,D0009,1.15,1.94,PASS,NA,March_SS,SRAM_SRAM0
1800,LOT_M10,W01,D0009,1.15,2.0,FAIL,STUCK_AT,March_RAW,SRAM_SRAM2
1801,LOT_M10,W01,D0010,0.75,0.8,FAIL,RETENTION_FAULT,March_SS,SRAM_SRAM0
1802,LOT_M10,W01,D0010,0.75,0.86,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM0
1803,LOT_M10,W01,D0010,0.75,0.93,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1804,LOT_M10,W01,D0010,0.75,0.99,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1805,LOT_M10,W01,D0010,0.75,1.05,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1806,LOT_M10,W01,D0010,0.75,1.12,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1807,LOT_M10,W01,D0010,0.75,1.18,FAIL,RETENTION_FAULT,March_RAW,SRAM_SRAM1
1808,LOT_M10,W01,D0010,0.75,1.24,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1809,LOT_M10,W01,D0010,0.75,1.31,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1810,LOT_M10,W01,D0010,0.75,1.37,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1811,LOT_M10,W01,D0010,0.75,1.43,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1812,LOT_M10,W01,D0010,0.75,1.49,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1813,LOT_M10,W01,D0010,0.75,1.56,FAIL,ADDRESS_DECODE_FAULT,March_RAW,SRAM_SRAM1
1814,LOT_M10,W01,D0010,0.75,1.62,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1815,LOT_M10,W01,D0010,0.75,1.68,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1816,LOT_M10,W01,D0010,0.75,1.75,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM2
1817,LOT_M10,W01,D0010,0.75,1.81,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1818,LOT_M10,W01,D0010,0.75,1.87,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1819,LOT_M10,W01,D0010,0.75,1.94,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1820,LOT_M10,W01,D0010,0.75,2.0,FAIL,ADDRESS_DECODE_FAULT,March_RAW,SRAM_SRAM2
1821,LOT_M10,W01,D0010,0.79,0.8,PASS,NA,March_C_minus,SRAM_SRAM0
1822,LOT_M10,W01,D0010,0.79,0.86,FAIL,RETENTION_FAULT,March_SS,SRAM_SRAM0
1823,LOT_M10,W01,D0010,0.79,0.93,FAIL,STUCK_AT,March_C_minus,SRAM_SRAM1
1824,LOT_M10,W01,D0010,0.79,0.99,FAIL,RETENTION_FAULT,March_SS,SRAM_SRAM0
1825,LOT_M10,W01,D0010,0.79,1.05,FAIL,STUCK_AT,March_C_minus,SRAM_SRAM1
1826,LOT_M10,W01,D0010,0.79,1.12,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM1
1827,LOT_M10,W01,D0010,0.79,1.18,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1828,LOT_M10,W01,D0010,0.79,1.24,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1829,LOT_M10,W01,D0010,0.79,1.31,FAIL,RETENTION_FAULT,March_RAW,SRAM_SRAM2
1830,LOT_M10,W01,D0010,0.79,1.37,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1831,LOT_M10,W01,D0010,0.79,1.43,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1832,LOT_M10,W01,D0010,0.79,1.49,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM0
1833,LOT_M10,W01,D0010,0.79,1.56,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM1
1834,LOT_M10,W01,D0010,0.79,1.62,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1835,LOT_M10,W01,D0010,0.79,1.68,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM0
1836,LOT_M10,W01,D0010,0.79,1.75,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM0
1837,LOT_M10,W01,D0010,0.79,1.81,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1838,LOT_M10,W01,D0010,0.79,1.87,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1839,LOT_M10,W01,D0010,0.79,1.94,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1840,LOT_M10,W01,D0010,0.79,2.0,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1841,LOT_M10,W01,D0010,0.84,0.8,PASS,NA,March_RAW,SRAM_SRAM0
1842,LOT_M10,W01,D0010,0.84,0.86,PASS,NA,March_RAW,SRAM_SRAM1
1843,LOT_M10,W01,D0010,0.84,0.93,PASS,NA,March_RAW,SRAM_SRAM0
1844,LOT_M10,W01,D0010,0.84,0.99,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1845,LOT_M10,W01,D0010,0.84,1.05,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM1
1846,LOT_M10,W01,D0010,0.84,1.12,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1847,LOT_M10,W01,D0010,0.84,1.18,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1848,LOT_M10,W01,D0010,0.84,1.24,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1849,LOT_M10,W01,D0010,0.84,1.31,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1850,LOT_M10,W01,D0010,0.84,1.37,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM2
1851,LOT_M10,W01,D0010,0.84,1.43,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM2
1852,LOT_M10,W01,D0010,0.84,1.49,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1853,LOT_M10,W01,D0010,0.84,1.56,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1854,LOT_M10,W01,D0010,0.84,1.62,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1855,LOT_M10,W01,D0010,0.84,1.68,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1856,LOT_M10,W01,D0010,0.84,1.75,FAIL,STUCK_AT,March_RAW,SRAM_SRAM0
1857,LOT_M10,W01,D0010,0.84,1.81,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM1
1858,LOT_M10,W01,D0010,0.84,1.87,FAIL,COUPLING_FAULT,March_SS,SRAM_SRAM1
1859,LOT_M10,W01,D0010,0.84,1.94,FAIL,ADDRESS_DECODE_FAULT,March_RAW,SRAM_SRAM1
1860,LOT_M10,W01,D0010,0.84,2.0,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1861,LOT_M10,W01,D0010,0.88,0.8,PASS,NA,March_RAW,SRAM_SRAM2
1862,LOT_M10,W01,D0010,0.88,0.86,PASS,NA,March_C_minus,SRAM_SRAM2
1863,LOT_M10,W01,D0010,0.88,0.93,PASS,NA,March_C_minus,SRAM_SRAM2
1864,LOT_M10,W01,D0010,0.88,0.99,PASS,NA,March_SS,SRAM_SRAM2
1865,LOT_M10,W01,D0010,0.88,1.05,PASS,NA,March_C_minus,SRAM_SRAM2
1866,LOT_M10,W01,D0010,0.88,1.12,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM0
1867,LOT_M10,W01,D0010,0.88,1.18,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM2
1868,LOT_M10,W01,D0010,0.88,1.24,FAIL,STUCK_AT,March_RAW,SRAM_SRAM2
1869,LOT_M10,W01,D0010,0.88,1.31,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM1
1870,LOT_M10,W01,D0010,0.88,1.37,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1871,LOT_M10,W01,D0010,0.88,1.43,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1872,LOT_M10,W01,D0010,0.88,1.49,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1873,LOT_M10,W01,D0010,0.88,1.56,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1874,LOT_M10,W01,D0010,0.88,1.62,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1875,LOT_M10,W01,D0010,0.88,1.68,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1876,LOT_M10,W01,D0010,0.88,1.75,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1877,LOT_M10,W01,D0010,0.88,1.81,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1878,LOT_M10,W01,D0010,0.88,1.87,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1879,LOT_M10,W01,D0010,0.88,1.94,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1880,LOT_M10,W01,D0010,0.88,2.0,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM2
1881,LOT_M10,W01,D0010,0.93,0.8,PASS,NA,March_C_minus,SRAM_SRAM1
1882,LOT_M10,W01,D0010,0.93,0.86,PASS,NA,March_C_minus,SRAM_SRAM0
1883,LOT_M10,W01,D0010,0.93,0.93,PASS,NA,March_SS,SRAM_SRAM2
1884,LOT_M10,W01,D0010,0.93,0.99,PASS,NA,March_C_minus,SRAM_SRAM1
1885,LOT_M10,W01,D0010,0.93,1.05,PASS,NA,March_C_minus,SRAM_SRAM1
1886,LOT_M10,W01,D0010,0.93,1.12,PASS,NA,March_RAW,SRAM_SRAM2
1887,LOT_M10,W01,D0010,0.93,1.18,PASS,NA,March_SS,SRAM_SRAM1
1888,LOT_M10,W01,D0010,0.93,1.24,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1889,LOT_M10,W01,D0010,0.93,1.31,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1890,LOT_M10,W01,D0010,0.93,1.37,FAIL,ADDRESS_DECODE_FAULT,March_RAW,SRAM_SRAM1
1891,LOT_M10,W01,D0010,0.93,1.43,FAIL,COUPLING_FAULT,March_SS,SRAM_SRAM2
1892,LOT_M10,W01,D0010,0.93,1.49,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1893,LOT_M10,W01,D0010,0.93,1.56,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1894,LOT_M10,W01,D0010,0.93,1.62,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM1
1895,LOT_M10,W01,D0010,0.93,1.68,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1896,LOT_M10,W01,D0010,0.93,1.75,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1897,LOT_M10,W01,D0010,0.93,1.81,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1898,LOT_M10,W01,D0010,0.93,1.87,FAIL,ADDRESS_DECODE_FAULT,March_RAW,SRAM_SRAM0
1899,LOT_M10,W01,D0010,0.93,1.94,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1900,LOT_M10,W01,D0010,0.93,2.0,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1901,LOT_M10,W01,D0010,0.97,0.8,PASS,NA,March_C_minus,SRAM_SRAM0
